,Unnamed: 0,name,id,review
3470,3470,Dragon Phoenix,oKw-LZHbPrE_t55bJHgzXQ,during our recent trip to singapore i realized that owning a chinese restaurant in a city filled with a gazillion chinese restaurants must be tough  a
3471,3471,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,its places like this that make it so very difficult to write singapore off   its places like this that put out pure genius on a plate and make you
3472,3472,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,char made me a believer that you can take char siu to another level to be honest my expectation is typically the hawker stall type however there have been
3473,3473,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,the char siew is the best in singapore in my opinion  its juicy with just the right amount of fat a casual atmosphere since everyone is really just there
3474,3474,Boon Tong Kee,WegkkegYwXFgVTfrWL40VA,another popular famous hainanese chicken rice place with incredibly delicious tasting food the chicken just melted in my mouththe pork knuckle had very
3475,3475,Boon Tong Kee,WegkkegYwXFgVTfrWL40VA,came here and to chatterbox for some mandatory hainanese chicken while vacationing in singapore both were delicious for different reasons but i would give
3476,3476,Boon Tong Kee,WegkkegYwXFgVTfrWL40VA,this place is serious about chicken rice the wait can be long but dont let that stop you from checking this place out my party of five had waited about
3477,3477,Taste Paradise,ul_m-XnIMAmddgqOpv5-aQ,its official taste paradise is my favorite dim sum place in the world this is no exaggeration been to this taste paradise for many years never a time
3478,3478,Taste Paradise,ul_m-XnIMAmddgqOpv5-aQ,made a reservation for dinner a couple weeks ahead via phone and was promptly welcomed upon arrival eating cantonese food in singapore by a singaporean
3479,3479,Taste Paradise,ul_m-XnIMAmddgqOpv5-aQ,i wanted to visit this place because of the soup dumplingsi came here on a sunday lunch time and they still had dimsum ordered three items baked bbq
3480,3480,Full of Luck Club,2qYyIX1nyF7WbNAklPpLlw,full of luck restaurantholland villagecan use entertainment app or chope voucherfood is not bad and service is good salted egg molten lava cheese
3481,3481,Full of Luck Club,2qYyIX1nyF7WbNAklPpLlw,if you need a reminder of why you use yelp if you miss eating overpriced terrible food come here everything was way too salty ironically the salted egg
3482,3482,Full of Luck Club,2qYyIX1nyF7WbNAklPpLlw,tried this place out as it was on the entertainer and my heart fell as i read the reviews while i waited for our food really i think this is a 
3483,3483,Tim Ho Wan,-dCpA8SR_ulK6kDJYO1S7w,been really generous with my yelp stars lately or maybe ive just been really lucky picking em  this place is legit and right on par with the cantonese
3484,3484,Tim Ho Wan,-dCpA8SR_ulK6kDJYO1S7w,totally missed the tim ho wan boat on my previous visit since the insane lines at plaza sing were out the door crazy totally pleased that on my most recent
3485,3485,Tim Ho Wan,-dCpA8SR_ulK6kDJYO1S7w,came here for a quick lunch and only tried  items glutinous sticky rice with chickennice and tasty but the portion is a tad small for the price tag i
3486,3486,Food R Us,ziiNJ8JXZ_gs6PNyzUTkWA,the food tasted above average and was expensive but that alone id give  stars for unfortunately the food took  min to arrive after we placed
3487,3487,Food R Us,ziiNJ8JXZ_gs6PNyzUTkWA,do not be fooled by the name they turn out some yummy dishes  located on the bottom of an hdb near empress market and farrer road mrt stop it is worth
3488,3488,Food R Us,ziiNJ8JXZ_gs6PNyzUTkWA,beware while the name makes you wonder what kind of place this is its actually fairly nice inside and the staff seems friendly both my girlfriend and i
3489,3489,Asia Grand Restaurant,COusCp0977zKCnLsrSMJVA,one of the most popular and go to restaurants for cantonese cuisine  they offer great menus for large groups based on different tier pricing
3490,3490,Asia Grand Restaurant,COusCp0977zKCnLsrSMJVA,decent to slightly above average dim sum restaurant located within the city hall bras basah  bugis area you cant miss the restaurant as it is located
3491,3491,Asia Grand Restaurant,COusCp0977zKCnLsrSMJVA,i wouldve given this place s five star rating if their menu is more descriptive of whats inside of each dishto conclude our singapore trip we decided
3492,3492,Imperial Treasure Cantonese,8hen24hDuBiOfS5ApdGktg,first time visiting great world city after its major revamp to find that much has changed decided to have dim sum and there were a few to choose from
3493,3493,Imperial Treasure Cantonese,8hen24hDuBiOfS5ApdGktg,this was my second time at imperial treasure as usual it is just as good as the first time this time i tried new dishes there was dried oyster congee
3494,3494,Imperial Treasure Cantonese,8hen24hDuBiOfS5ApdGktg,if you are looking for fabulous and consistent dim sum this is the place to visitwe managed to get a reservation at  am on sunday for  people
3495,3495,Bosses Restaurant,Vbv5y8geUylTv9c_NExF1A,we ordered set d  subject to  service charge and  gst for  to  paxmenushanghai xiao long baosoft shell crab garden green salad very
3496,3496,Bosses Restaurant,Vbv5y8geUylTv9c_NExF1A,if you love dim sum and chinese food but cant stand the queues at restaurants like din tai fung and tim ho wan this is an excellent alternative black
3497,3497,Bosses Restaurant,Vbv5y8geUylTv9c_NExF1A,they changed name from bosses to black society ive been here so many times the food is still the same good  i like them staffs are still very good at
3498,3498,Zi Yean Eating House,RRxrKtJXurhWn7EN_Wk-6A,the rare morning drizzle and breeze in tropical singapore has made the  sheltered walk from redhill mrt to zi yean no longer drudgery but rather a
3499,3499,Zi Yean Eating House,RRxrKtJXurhWn7EN_Wk-6A,the dim sum here rocks its worth the walking and trudging under the sun to get to the location but of course if someones driving then its idealwe
3500,3500,Zi Yean Eating House,RRxrKtJXurhWn7EN_Wk-6A,looking for some old school breakfast where there is no fuss about queues and high expectations zi yean is the place to go with your whole village of
3501,3501,Kong Kee Seafood Restaurant,7d9MilgtV40VxpZNOB1C-A,this place is famous for their kl style hokkien mee and their deep sea groupa the kl style hokkien mee is done with lots of dark soy sauce pork lard and
3502,3502,Kong Kee Seafood Restaurant,7d9MilgtV40VxpZNOB1C-A,we came here for the kl hokkien mee which was pretty good lots of lard made the noodles very fragrant of course it still cannot compare to those found in
3503,3503,Kai Garden,XgUDrLIaXqf-g5r0ZxTFqQ,nice ambience at open sitting area with rooms available for business meeting followed by lunch ladies had the followingchilled cherry foie gras xiao
3504,3504,Kai Garden,XgUDrLIaXqf-g5r0ZxTFqQ,good dim sum at kai garden marina square the beef hor fun was delish with tender beef slices so as the bbq char siew pastry another option for good dim
3505,3505,Kai Garden,XgUDrLIaXqf-g5r0ZxTFqQ,we pre ordered the whole duck   a little different twist with tri color pancakes and  different sauces it was all about average not the best but
3506,3506,Hillman Restaurant,N4HTaOb-aDZLQpDekysB4Q,hillman the name of the store left a lasting impression on me so i remember going to osaka and nambathe paper chicken is deliciousthere are few
3507,3507,Hillman Restaurant,N4HTaOb-aDZLQpDekysB4Q,old time simple setting brings back lots of hood good memories originally from shunde guangdong china i cant even pick one dish over another gonna take
3508,3508,Hillman Restaurant,N4HTaOb-aDZLQpDekysB4Q,this is old school but old school goodusual classics for us that pork chop its like molasses with crisp bits and garlic flavour boneless so no need
3509,3509,Manhill Restaurant,ifEYX9MPeO033zgNeu1zQA,if youre looking for unpretentious good cantonese food this is the place manhill should actually be classified as an institution as it must have stood
3510,3510,Manhill Restaurant,ifEYX9MPeO033zgNeu1zQA,eight stars pot with prawn squid sea cucumber celery carrot mushroom mustard chinese lettuce bamboo shoots shallot fried garlic pork slices
3511,3511,Manhill Restaurant,ifEYX9MPeO033zgNeu1zQA,chicken   marinade  paper bag  goodness  something about that touch of anise and cinnamon will make you return without hesitation
3512,3512,Mouth Restaurant,Z9k90aXeLw2LAD3p0EvHGg,a regular place for dim sum in the past its still a value for money choice for family dinners i havent been as frequent a visitor since they moved from
3513,3513,Mouth Restaurant,Z9k90aXeLw2LAD3p0EvHGg,attentive servers courteous and pleasant disposition all these plus good food are crucial ingredients to a good meal i used to doubt mouth restaurant on
3514,3514,Mouth Restaurant,Z9k90aXeLw2LAD3p0EvHGg,came here for their dim sum on a saturday afternoon friend made reservation although the restaurant doesnt seem to be very crowded very prompt service
3515,3515,Kam's Roast,ifqysygjrCIrrCbvxkxtGA,located within the orchard scotts shopping district pacific plaza is relatively quiet but with the addition of kams theres been more traffic kams
3516,3516,Kam's Roast,ifqysygjrCIrrCbvxkxtGA,if you really like heart attacktype roast meat the fatty toro char siew is a must  delicious otherwise other items are good but no better at those
3517,3517,Kam's Roast,ifqysygjrCIrrCbvxkxtGA, star michelin roast duck  pork shop nice decor fast service decent food maybe expectations on the michelin star was too high food was good but not
3518,3518,Peach Garden Noodle House,990qGfXBIwXIbNv2ZSzbFg,my friend and i were looking for the gardens by the bay and once we found it we were directed to an area to where we could have an early dinner we decided
3519,3519,Peach Garden Noodle House,990qGfXBIwXIbNv2ZSzbFg,i did not realize they partitioned each individual restauranteatery within the gardens supertree dining or maybe it was always partitioned but i never
3520,3520,Peach Garden Noodle House,990qGfXBIwXIbNv2ZSzbFg,the chinese food here is decent but it is definitely way overpriced for the service and food you get it isnt worth it we got the crispy duck congee w
3521,3521,Crystal Jade Kitchen,2N2fR3zFFDe4EUbsjF0qHw,century egg congee alright although it could have had more flavour the portion of duck was disappointingly little considering the price  it was alright
3522,3522,Sum Yi Tai,lKutTCxd4mpoxj7TuLcqDA,food service value decor overall decent food small portions prices are meh  nice place to grab a meal
3523,3523,Sum Yi Tai,lKutTCxd4mpoxj7TuLcqDA,decor is very nice has that air of trendy modern spot very well integrated with the traditional asian decoration decent food ive had all of these to
3524,3524,Sum Yi Tai,lKutTCxd4mpoxj7TuLcqDA,call the restaurant directly to make a reservation if chope does not show you availability for the times you wantmy girlfriends and i had friday lunch
3525,3525,Canton Paradise,b9zA8XBWl2dMMuSmQNAXCA,this is a pretty decent cantonese place it feels somewhat high class and the prices reflect that its closer to  sgd  personthe menu is in both
3526,3526,Canton Paradise,b9zA8XBWl2dMMuSmQNAXCA,so surprised to find a fantastic chinese restaurant in this shopping mall for  people we ordered century egg with vinaigrette  chili oil mixed
3527,3527,Treasures by Imperial Treasure Noodle & Congee House,d4oN0_QEbCWXbwkWd1l_Nw,this is a review of the paragon outlet the food is good  like crystal jade kitchen or paradise dynasty the bottomrung outlets of the imperial treasures
3528,3528,Treasures by Imperial Treasure Noodle & Congee House,d4oN0_QEbCWXbwkWd1l_Nw,food is definitely mediocre here at least based on the two items i ordered i ordered the sliced fish congeeporridge and a plate of bbq pork rice roll
3529,3529,Treasures by Imperial Treasure Noodle & Congee House,d4oN0_QEbCWXbwkWd1l_Nw,be here early or get ready for a wait it is a popular place for affordable chinese food or dim sum in ion if there is a line go up to the maitre d and
3530,3530,Tunglok Teahouse,-2H3TQRulztVt_VZBIY9ig,tungloks dimsum branch in novena square which features an automated conveyor belt system that delivers your food opted for the ala carte lunch so we
3531,3531,Tunglok Teahouse,-2H3TQRulztVt_VZBIY9ig,as expected the quality of the food is good for the tunglok brand what is interesting is how our food was delivered we sat at the booths and similar to
3532,3532,Tunglok Teahouse,-2H3TQRulztVt_VZBIY9ig,actually ate at the airport location had fish congee fried prawn dumplings and a milk tea  everything was as expected except the chinese donut in the
3533,3533,Crystal Jade Dining In,8gVQamN6diuVu9D5GxUSIQ,had gone here for a team dinner and we had reserved the private dining room have had similar events in order asian restaurants in singapore and have to say
3534,3534,Crystal Jade Dining In,8gVQamN6diuVu9D5GxUSIQ,best come in early so that one will get the window tables no additional charges for wet tissue service was great with a stool given to put my
3535,3535,Crystal Jade Dining In,8gVQamN6diuVu9D5GxUSIQ,not too expensivebut the food can barely  match the price but the lady on the conter is very snobbishwhen we ask her if we can buy only one moon cake
3536,3536,Hong Kong Kim Gary Restaurant,8I5ZgZe_3Y2Lc4jF-ltzaQ,my husband likes their cheese baked rice so he wanted to take me here to try some the host was quite nice when we approached the host stand in the front
3537,3537,Hong Kong Kim Gary Restaurant,8I5ZgZe_3Y2Lc4jF-ltzaQ,i also go for their baked cheese rice with pork chop with their borsch soup i dunno if their borsch soup is authentic but i really dont care i love it
3538,3538,Hong Kong Kim Gary Restaurant,8I5ZgZe_3Y2Lc4jF-ltzaQ,was walking around vivo city and chanced upon this place on yelp and in person the interior design was what attracted me here as well as the price
3539,3539,Tim Ho Wan,TE__A4CxU-ty8LLLvjOgCw,ive now been to tim ho wan in  countries and been underwhelmed in bothyou have to ignore the poor service that is a staple of hong kong and is
3540,3540,Tim Ho Wan,TE__A4CxU-ty8LLLvjOgCw,tim ho wan has arrived in katong yay they took over the space where din tai fung used to bethis outlet meets the standard of all tim ho wans across
3541,3541,Tim Ho Wan,TE__A4CxU-ty8LLLvjOgCw,excellent dim sum dishes i liked a lot the wanton noodles prawn dim sum and rice with sausage and mushroom this restaurant lives up to the the chains
3542,3542,Tim Ho Wan,DDd3TW3lDvQduqmw-UkrUg,its pretty decent although i wouldnt have guessed that it had a michelin star if you hadnt told me i liked the egg tarts because of their crust it
3543,3543,Tim Ho Wan,DDd3TW3lDvQduqmw-UkrUg,dim sum is all the rage at tim ho wan  served hot to the table and not from a traditional rolling cart the food has won hearts of many dim sum
3544,3544,Tim Ho Wan,DDd3TW3lDvQduqmw-UkrUg,i was both surprised and thrilled to find out that this famous michelin onestarred dim sum restaurant from hong kong had several locations in singapore
3545,3545,Legendary Hong Kong,GWj7f6mvSRB8hPvPymHI_g,jurong point has a section in the mall that looks to be designed to cater to hong kong people its all cantonese and english because its singapore so
3546,3546,Legendary Hong Kong,GWj7f6mvSRB8hPvPymHI_g,we ordered dry tossed noodles congee with century eggs assorted meat bean sprout with salted fish and deep fried pepper squid  everything was delicious
3547,3547,Legendary Hong Kong,GWj7f6mvSRB8hPvPymHI_g,when a hk friend told me about this place where they get their hk food cravings satisfied i am seriously intrigued  for the past year my goto place is
3548,3548,Canton-i,6kfJVMLk22MoHztCZMnn3A,we popped by here for an early dinner and there usually is a long queue outside this place for lunch but at  it was relatively emptywe were a party
3549,3549,Canton-i,6kfJVMLk22MoHztCZMnn3A,my family  adults  children came here for lunch and waited for a good  mins  we ordered a roast duck noodle soup a wonton noodle soup stew beef
3550,3550,Shang Palace,qRn-QYm6WpqgNMRQMMnWzw,the food was absolutely delicious and fresh but way over priced for dim sum or what im used to paying for dim sum the restaurant was very nice and elegant
3551,3551,Shang Palace,qRn-QYm6WpqgNMRQMMnWzw,this place is definitely high end needs reservations and service is impeccable food is outstanding lives up to the name you could tell that its a
3552,3552,Shang Palace,qRn-QYm6WpqgNMRQMMnWzw,since chef mok kit keung of  mich star shang in hk revamped the cooking and menu this has become one of the best chinese restaurants in singapore many
3553,3553,Jade Palace Seafood,a3u7mMcQDDCo_7dMmiNU8Q,make a reservation if you can although the restraint is rather large it was ill and people were waiting outside for a table the service is excellent
3554,3554,Jade Palace Seafood,a3u7mMcQDDCo_7dMmiNU8Q,jade palace is an interesting dining experience  it boasts a very asian menu paired with a large selection of european wine the atmosphere is nothing
3555,3555,Jade Palace Seafood,a3u7mMcQDDCo_7dMmiNU8Q,great place for dim sum lunch and surprisingly good and attentive service hard to get in the weekends make a reservation ahead of time or bounce 
3556,3556,Wah Lok Cantonese Restaurant,Po0Qb6X_g8b00OggqtATRA,prominent cantonese restaurant in town area as a kid i used to visit wah lok on every family celebration occasions including dim sums  however in recent
3557,3557,Wah Lok Cantonese Restaurant,Po0Qb6X_g8b00OggqtATRA,overall pretty good dim sum  stars similar to imperial treasure although i think i still prefer the latter but it was a nice change and they had
3558,3558,Wah Lok Cantonese Restaurant,Po0Qb6X_g8b00OggqtATRA,just check in here again for the msg intoxication fix and we got it for sure  please to report they are still as good as ever  the fav is the yam fritter
3559,3559,Xin Yue Cantonese Restaurant,CjMPvUN6-idixFjRd0mHrQ,this is really one of the best tasting dim sum i have tasted not only in singapore but around the worldled by award winning chef fung chi keung and his
3560,3560,Xin Yue Cantonese Restaurant,CjMPvUN6-idixFjRd0mHrQ,service was lame their recommended pinor noir was super lame the food was good but certainly not commensurate with the price theres nothing wrong with
3561,3561,London Fat Duck,Ipyhbgl-qjiDZ6qGSHvEag,granted only thing ive tried here are the duck snow buns theyre perfect and a perfect bite of balancelike the tim ho wan bbq snow buns
3562,3562,London Fat Duck,Ipyhbgl-qjiDZ6qGSHvEag,this is more like imperial treasure and crystal jade kitchen fare rather than a proper chinese restaurant with only dishes to order so this is quite a
3563,3563,London Fat Duck,Ipyhbgl-qjiDZ6qGSHvEag,no kidding each slice of duck has a thick layer of fat under the skin but the flavour oh so good on the few occasions i had it the skin was crispy
3564,3564,TungLok Xihe Peking Duck,V1vPqADu0dOwu44a4n9t_g,above average chinese restaurant located on the  floor of the ever confusing orchard central shopping mall you have to visit orchard central to
3565,3565,TungLok Xihe Peking Duck,V1vPqADu0dOwu44a4n9t_g,went for sunday dinner a couple of weeks ago didnt make reservations  but our group of  was quickly seated we ordered peking duck and were told it
3566,3566,TungLok Xihe Peking Duck,V1vPqADu0dOwu44a4n9t_g,weekday dinner and using the groupon promotions the portions were rather small even after we got the medium size which was  the price of the normal
3567,3567,Peach Garden Noodle House,lxIOEn2IXi8UFFCmnPgxrA,i needed to eat lunch at the airport before flying out and i also needed to use up some singaporean money i had left i really wanted noodles and peach
3568,3568,Peach Garden Noodle House,lxIOEn2IXi8UFFCmnPgxrA,a nice place to chill and enjoy some lighter fare before a flight  i really appreciated the spacious seating and the carpeted area which kept the place
3569,3569,Peach Garden Noodle House,lxIOEn2IXi8UFFCmnPgxrA,yay for an outpost of peach garden and at the airport no less had carrot cake not bad shrimp and chive dumplings very full of shrimp i guess for
3570,3570,Lei Garden,8oQsxNNo8pXecnT7gutcrg,my friends took me to eat dim sum herelove this place yummy pecking duck yummy winter melon soupnot on the menu yummy all the different type of
3571,3571,Lei Garden,8oQsxNNo8pXecnT7gutcrg,peking duck is delicious  truffle fried rice and fish must try    escalopes and veggies are fresh   my favorite is side cucumber dish toolove the
3572,3572,Lei Garden,8oQsxNNo8pXecnT7gutcrg,michelin star restaurant the good firstexcellent selection of cantonese food which you will not find in usual chinese restaurants a large dining area
3573,3573,Spring Court,C5csdaPcbVzc_YVidMx54A,another old brand restaurant ive been visiting since i was a little girl its moved to its current convenient location near the chinatown mrt food wise
3574,3574,Spring Court,C5csdaPcbVzc_YVidMx54A,i am super proud of spring court  this is a legacy restaurant that has taken great pains to reinvent itself and the dining concept to keep itself relevant
3575,3575,Spring Court,C5csdaPcbVzc_YVidMx54A,i am by no means a connoisseur of singaporean food being born raised and residing in the states with that disclaimer i would certainly recommend spring
3576,3576,Tim Ho Wan,ISFhz1P7Ue2TiJ_oySZJfw,yasss this is the boujee dim sum place of singapore its more expensive than crystal jade but so worth itthe one dish you must order is the famous baked
3577,3577,Tim Ho Wan,ISFhz1P7Ue2TiJ_oySZJfw,this is one the the top  popular upscale dim sum places that people go to here in singapore it is part of a chain of restaurants that span across asia
3578,3578,Tim Ho Wan,ISFhz1P7Ue2TiJ_oySZJfw,i have been here a couple of times to see whats the fuss about this dim sum place and is it worth paying the extra  for it and was i impressed well
3579,3579,Peony Jade @ Keppel Club,QdRwaiFUifiWFwijTox6bA,we came here to celebrate my fathers birthday and as it was still within the  days of chinese new year and  it was quite a strange experience
3580,3580,Peony Jade @ Keppel Club,QdRwaiFUifiWFwijTox6bA,ehhh would be a tad dismissive  but not far off  i hate to be dismissive of honest efforts yet there has to be verity in an opinionespecially one
3581,3581,Peony Jade @ Keppel Club,QdRwaiFUifiWFwijTox6bA,teapot soup double boiled conch consommé with black garlic  nicemarble goby soon hock cooked  ways  fish is nice  fresh  steamed with oyster sauce 
3582,3582,Min Jiang,bKbjPt7AE6kfin3U_zvPKw,was invited for a dim sum lunch if i didnt know i was at min jiang i would have thought i was at crystal jade kitchen well the service is good but the
3583,3583,Min Jiang,bKbjPt7AE6kfin3U_zvPKw,disappointing dinner experience restaurant was understaffed and food takes a long time to be served staff cannot be found most of the time and service was
3584,3584,Min Jiang,bKbjPt7AE6kfin3U_zvPKw,in the goodwood park hotel off of scotts ok its chinese food  whats exciting is that its good and the setting next to the pool is pleasant
3585,3585,Si Chuan Dou Hua,K316yisTih9pHzWONF12jQ,unless one is from szechuan or hunan itd be hard to eat these dishes often but once in a while its extremely satisfying this location serves the best
3586,3586,Si Chuan Dou Hua,K316yisTih9pHzWONF12jQ,food is good but nothing exceptional except for the prices exceptionally expensive nonetheless the service was good
3587,3587,Si Chuan Dou Hua,K316yisTih9pHzWONF12jQ,the individual room has a nice view of the marina they have a person pouring tea from a long traditional kettle however i didnt remember many dishes
3588,3588,Man Fu Yuan,1eIG4rTx_qFlH7Rm-C5u3A,ma fu yuan 满　福　苑 is a chinese specifically cantonese restaurant located at intercontinental hotel singaporemy brother made a reservation for us today
3589,3589,Man Fu Yuan,1eIG4rTx_qFlH7Rm-C5u3A,man fu yuanintercontinental hotelhavent been here for years smoked duck  nicelychee stuffed with scallop coated with salted egg yolk and almond
3590,3590,Man Fu Yuan,1eIG4rTx_qFlH7Rm-C5u3A,dinner came in for dinner on a weekday and the place was pretty crowded with large groups celebrating the chinese new year to come there was a special
3591,3591,Canton Paradise,UgTHQCxERUNMTDsl6bU-mg,ill admit it  i come to canton paradise  bedok mall for one thing only and thats for their super yummy hk style wanton noodles soup version i am
3592,3592,Canton Paradise,UgTHQCxERUNMTDsl6bU-mg,great authentic chinese food nice ambience pricy though needs a reservation on weekends lots of people wide selection of food to delight every palate
3593,3593,Canton Paradise,UgTHQCxERUNMTDsl6bU-mg,average fare but there are still some dishes you can choose to make a good meal the porridge yam dumplings and lotus rice  are good their supposedly
3594,3594,Golden Peony,jRvBprVZI2Sn3ASAMZL-og,it was very late at night so most restaurants have already closedthe staff are very friendly  the food is just ok especially for singapore standard
3595,3595,Golden Peony,jRvBprVZI2Sn3ASAMZL-og,i want to write a scathing post about this place just based on how unhappy i was at the end of this meal  but i cant bring myself to verbose hostility
3596,3596,Golden Peony,jRvBprVZI2Sn3ASAMZL-og,it used to be in the hip side of the city but now this area is justold hopefully after the suntec revamp it will be more livelyexcept for a large
3597,3597,Garden View Restaurant,diJLoboq5GOLOsl_M6N4HQ,for a country club restaurant the food here is surprising of good quality we had peking duck  beautifully roasted skin wrapped in egg skin and sweet
3598,3598,Lime House,dd-VcpyOtrRtZbwjjwsthQ,sure lime house is the only caribbean restaurant in singapore at the moment and im not the leading authority on all things caribbean but they are truly
3599,3599,Lime House,dd-VcpyOtrRtZbwjjwsthQ,our first night in singapore and we spent quite a bit of time wandering chinatown what drew us into lime house was the atmosphere it just seemed warm
3600,3600,Lime House,dd-VcpyOtrRtZbwjjwsthQ,my review stems from several times that i have been here and it is a difficult one to make i like the food here i think it is a really good
3601,3601,Sungei Road Laksa,xsaHJx_tkVj1RArC2Fr3PA,the food has been phenomenal laksa was awesome it was cheap yet heavy
3602,3602,Sungei Road Laksa,xsaHJx_tkVj1RArC2Fr3PA,laksa is a popular southeast asia spicy noodle soup with rice noodle in coconut milk curry soup im not a big fan of curry but had to try it out it was
3603,3603,Sungei Road Laksa,xsaHJx_tkVj1RArC2Fr3PA,laska is not my thing and after trying this still not my thing i love noodles and soup but i prefer simpler and clear broth although im not a fan of
3604,3604,Tai Hwa Pork Noodle,j_aIYB4uGOR45jAXivFNZQ,the wait can be long over an hour so bring something to read youre going to want to order back chor mee there are  sizes to choose from   or 
3605,3605,Tai Hwa Pork Noodle,j_aIYB4uGOR45jAXivFNZQ,we arrived  minutes before opening to avoid long lines when you arrive that early you receive a number and are able to get a drink while waiting at a
3606,3606,Tai Hwa Pork Noodle,j_aIYB4uGOR45jAXivFNZQ,simple delicious made with heart have you ever eaten at a michelinstarred spot for not only is singapore a dope vacation destination but it has
3607,3607,Tian Tian Hainanese Chicken Rice,fY1IkBnRft1KR0O2tqu7pg,if you want flavorful and fragrant chicken rice tender and delicious chicken and overall a super delicious rice plate for an incredible pricethis is
3608,3608,Tian Tian Hainanese Chicken Rice,fY1IkBnRft1KR0O2tqu7pg,i wonder why this chicken rice stall is so famous because anthony bourdain featured it dishes are expensive comparing to the ambiance no ac humid
3609,3609,Tian Tian Hainanese Chicken Rice,fY1IkBnRft1KR0O2tqu7pg,tian tian does not make the same hainanese chicken rice dish that your mom used to make sorry mom its true  actually i cannot really say that my mom
3610,3610,Swee Choon Tim Sum,-U4BnQL4VC3dkRDUZL0i8Q,i finally get to taste the dim sum that everyone talks about was a small restaurant below old shophouses and slowly it began its expansion occupying all
3611,3611,Swee Choon Tim Sum,-U4BnQL4VC3dkRDUZL0i8Q,i saw great reviews about this dim sum restaurant so i decided to give them a try however it was over rated we got there early so we didnt have to queue
3612,3612,Swee Choon Tim Sum,-U4BnQL4VC3dkRDUZL0i8Q,very popular dim sum place they have three stores next to each other which they open based on demand we arrived right after  am when they were opening
3613,3613,Zhong Guo La Mian Xiao Long Bao,wcYmWVGB0kVdjfp3kmovkA,xiao long bao in my opinion better than din tai fung and cheaper  for  the xlb are tasty and soupy made fresh in front of you and served steaming
3614,3614,Zhong Guo La Mian Xiao Long Bao,wcYmWVGB0kVdjfp3kmovkA,i walked into the smith street chinatown food court fully expecting the highlight to be the globally acclaimed hawker chan so you can imagine my surprise
3615,3615,Zhong Guo La Mian Xiao Long Bao,wcYmWVGB0kVdjfp3kmovkA,food service value decor overall everyone wants to be a hipster and that means taking really mediocre food in
3616,3616,Tim Ho Wan,0v9kA0A9yVdBvSho7QfjKg,my first time trying tim ho wan was in sydney three years ago and i fell in love instantaneously being from the usa i was super excited to see so many thw
3617,3617,Tim Ho Wan,0v9kA0A9yVdBvSho7QfjKg,very good and affordable dim sum place if you come during tea time between lunch and dinner you get a wide selection of dishes for  which is a
3618,3618,Tim Ho Wan,0v9kA0A9yVdBvSho7QfjKg,i went to tim ho wan for dim sum lunch i ordered a bunch of dishes so here are some highlights the prawn dumplings were pretty good the pork siewmai was
3619,3619,Song Fa Bak Kut Teh,CdAmgWWCabZQoYNNWOKcEw,best bak kut teh porkrib soup in singapore  too many good food in singapore and its hard to say which one is the best however if you ask for bak kut
3620,3620,Song Fa Bak Kut Teh,CdAmgWWCabZQoYNNWOKcEw,i tried the pork ribs soup and it was delicious honestly i think everyone in the restaurant was eating the same thing haha i couldve drank the broth all
3621,3621,Song Fa Bak Kut Teh,CdAmgWWCabZQoYNNWOKcEw,i get the hype  its one of the most consistent places in terms of both food quality and service even though the food is fairly simple  i find myself
3622,3622,旺角點心 Mongkok Dim Sum,yrFeNEji0Sjd-7yymrhTnw,this was not good at all  i didnt have high hopes going in but it turned out to be worse than i had expected  we ordered a few things to share har gao
3623,3623,旺角點心 Mongkok Dim Sum,yrFeNEji0Sjd-7yymrhTnw,would be the first and the last time if me going there yes it was great that i get to eat dim sum at  when i was really craving for it but to get all
3624,3624,旺角點心 Mongkok Dim Sum,yrFeNEji0Sjd-7yymrhTnw,originaldestination   immigrants bar joo chiatrandompitstop mongkok dim sumstefan l and i were making our way to the second uye at
3625,3625,Song Fa Bak Kut Teh,bkj4QMOWfQB2z0znv0PKPQ,another cheap michelin star restaurant selling the famous bak kut teh which means pork ribs tea it is just white pepper broth with a hint of vinegar even
3626,3626,Song Fa Bak Kut Teh,bkj4QMOWfQB2z0znv0PKPQ,i walked across the streets nearly swam over the oceans to arrive here just kidding it was pouring so hard outside even though i brought my umbrella
3627,3627,Song Fa Bak Kut Teh,bkj4QMOWfQB2z0znv0PKPQ,bak kut teh is a garlicky peppery flavorful pork soup that is a must try when in singapore it is delicious mixed with rice therere so many bak kut teh
3628,3628,Ah Tai Hainanese Chicken Rice,XDplhblL8ta9I0eLdi0n-A, years later and still my fave hainanese chicken spot made sure to make this my first lunch stop when i arrived because i just couldnt wait tian tian
3629,3629,Ah Tai Hainanese Chicken Rice,XDplhblL8ta9I0eLdi0n-A,best hainan chicken rice ive tried so far tian tian is more popular but the rice is not as good as ah tai both are good but ah tai wins easily the
3630,3630,Ah Tai Hainanese Chicken Rice,XDplhblL8ta9I0eLdi0n-A,if you ever find yourself in chinatown head straight to maxwell to this stall for the best chicken rice you will ever eat in your life mouthwatering
3631,3631,Hainanese Delicacy Chicken Rice,tz8VEeIOoM5Cu1NSnC2JIQ,every time i return to singapore i gotta have my chicken rice here   years in the business and they are still going strong without loss of quality
